Time,HandRoleR.x,HandRoleR.y,HandRoleR.z,ThumbPosR1.x,ThumbPosR1.y,ThumbPosR1.z,ThumbPosR2.x,ThumbPosR2.y,ThumbPosR2.z,ThumbPosR3.x,ThumbPosR3.y,ThumbPosR3.z,ThumbPosR4.x,ThumbPosR4.y,ThumbPosR4.z,IndexPosR1.x,IndexPosR1.y,IndexPosR1.z,IndexPosR2.x,IndexPosR2.y,IndexPosR2.z,IndexPosR3.x,IndexPosR3.y,IndexPosR3.z,IndexPosR4.x,IndexPosR4.y,IndexPosR4.z,MiddlePosR1.x,MiddlePosR1.y,MiddlePosR1.z,MiddlePosR2.x,MiddlePosR2.y,MiddlePosR2.z,MiddlePosR3.x,MiddlePosR3.y,MiddlePosR3.z,MiddlePosR4.x,MiddlePosR4.y,MiddlePosR4.z,RingPosR1.x,RingPosR1.y,RingPosR1.z,RingPosR2.x,RingPosR2.y,RingPosR2.z,RingPosR3.x,RingPosR3.y,RingPosR3.z,RingPosR4.x,RingPosR4.y,RingPosR4.z,PinkyPosR1.x,PinkyPosR1.y,PinkyPosR1.z,PinkyPosR2.x,PinkyPosR2.y,PinkyPosR2.z,PinkyPosR3.x,PinkyPosR3.y,PinkyPosR3.z,PinkyPosR4.x,PinkyPosR4.y,PinkyPosR4.z
0.0774,348.6053,170.293,0.2960992,-0.394393,-0.1675879,-0.6338882,-0.75951,-0.06412768,-1.135206,-1.066225,0.09985825,-1.855647,-1.296261,0.2228478,-2.395977,-1.721145,-0.0668282,-0.775423,-2.318119,-0.1585536,-1.073208,-2.744349,-0.3052677,-1.303118,-3.078878,-0.4700752,-1.494141,-1.730992,-0.1611801,-0.3306478,-2.53091,-0.008370087,-0.4362356,-3.108462,0.1019607,-0.5124714,-3.520889,0.1807476,-0.5669112,-1.670956,-0.2827163,0.06392963,-2.408975,-0.4908087,0.02879053,-2.879409,-0.7610255,-0.02102591,-3.232185,-1.050189,-0.07562801,-1.526181,-0.4281913,0.4046729,-2.155907,-0.55847,0.4980214,-2.52347,-0.7190975,0.5360879,-2.831837,-0.9078786,0.5575371
0.0800,348.6053,170.293,0.2960992,-0.394393,-0.1675879,-0.6338882,-0.75951,-0.06412768,-1.135206,-1.066225,0.09985825,-1.855647,-1.296261,0.2228478,-2.395977,-1.721145,-0.0668282,-0.775423,-2.318119,-0.1585536,-1.073208,-2.744349,-0.3052677,-1.303118,-3.078878,-0.4700752,-1.494141,-1.730992,-0.1611801,-0.3306478,-2.53091,-0.008370087,-0.4362356,-3.108462,0.1019607,-0.5124714,-3.520889,0.1807476,-0.5669112,-1.670956,-0.2827163,0.06392963,-2.408975,-0.4908087,0.02879053,-2.879409,-0.7610255,-0.02102591,-3.232185,-1.050189,-0.07562801,-1.526181,-0.4281913,0.4046729,-2.155907,-0.55847,0.4980214,-2.52347,-0.7190975,0.5360879,-2.831837,-0.9078786,0.5575371
0.0826,348.6053,170.293,0.2960992,-0.394393,-0.1675879,-0.6338882,-0.75951,-0.06412768,-1.135206,-1.066225,0.09985825,-1.855647,-1.296261,0.2228478,-2.395977,-1.721145,-0.0668282,-0.775423,-2.318119,-0.1585536,-1.073208,-2.744349,-0.3052677,-1.303118,-3.078878,-0.4700752,-1.494141,-1.730992,-0.1611801,-0.3306478,-2.53091,-0.008370087,-0.4362356,-3.108462,0.1019607,-0.5124714,-3.520889,0.1807476,-0.5669112,-1.670956,-0.2827163,0.06392963,-2.408975,-0.4908087,0.02879053,-2.879409,-0.7610255,-0.02102591,-3.232185,-1.050189,-0.07562801,-1.526181,-0.4281913,0.4046729,-2.155907,-0.55847,0.4980214,-2.52347,-0.7190975,0.5360879,-2.831837,-0.9078786,0.5575371
0.0848,348.6053,170.293,0.2960992,-0.394393,-0.1675879,-0.6338882,-0.75951,-0.06412768,-1.135206,-1.066225,0.09985825,-1.855647,-1.296261,0.2228478,-2.395977,-1.721145,-0.0668282,-0.775423,-2.318119,-0.1585536,-1.073208,-2.744349,-0.3052677,-1.303118,-3.078878,-0.4700752,-1.494141,-1.730992,-0.1611801,-0.3306478,-2.53091,-0.008370087,-0.4362356,-3.108462,0.1019607,-0.5124714,-3.520889,0.1807476,-0.5669112,-1.670956,-0.2827163,0.06392963,-2.408975,-0.4908087,0.02879053,-2.879409,-0.7610255,-0.02102591,-3.232185,-1.050189,-0.07562801,-1.526181,-0.4281913,0.4046729,-2.155907,-0.55847,0.4980214,-2.52347,-0.7190975,0.5360879,-2.831837,-0.9078786,0.5575371
0.0877,348.464,170.2044,0.3879588,-0.3938017,-0.1654316,-0.6348215,-0.7581873,-0.06001266,-1.136264,-1.06385,0.107916,-1.856243,-1.293097,0.2338625,-2.396228,-1.720264,-0.0627882,-0.7777119,-2.317553,-0.1502599,-1.076148,-2.744989,-0.2922094,-1.306808,-3.0813,-0.4522939,-1.498716,-1.730765,-0.1583277,-0.3332053,-2.528846,0.004836508,-0.4371989,-3.10507,0.1226431,-0.5122837,-3.51655,0.2067685,-0.5659015,-1.671351,-0.280995,0.06111629,-2.409712,-0.4876365,0.02461642,-2.880783,-0.7565227,-0.02636924,-3.234381,-1.044476,-0.08204617,-1.527161,-0.427552,0.4016434,-2.157181,-0.5571753,0.4939117,-2.525085,-0.7172086,0.5311704,-2.833884,-0.9053708,0.5518323
0.0908,348.464,170.2044,0.3879588,-0.3938017,-0.1654316,-0.6348215,-0.7581873,-0.06001266,-1.136264,-1.06385,0.107916,-1.856243,-1.293097,0.2338625,-2.396228,-1.720264,-0.0627882,-0.7777119,-2.317553,-0.1502599,-1.076148,-2.744989,-0.2922094,-1.306808,-3.0813,-0.4522939,-1.498716,-1.730765,-0.1583277,-0.3332053,-2.528846,0.004836508,-0.4371989,-3.10507,0.1226431,-0.5122837,-3.51655,0.2067685,-0.5659015,-1.671351,-0.280995,0.06111629,-2.409712,-0.4876365,0.02461642,-2.880783,-0.7565227,-0.02636924,-3.234381,-1.044476,-0.08204617,-1.527161,-0.427552,0.4016434,-2.157181,-0.5571753,0.4939117,-2.525085,-0.7172086,0.5311704,-2.833884,-0.9053708,0.5518323
0.0935,348.464,170.2044,0.3879588,-0.3938017,-0.1654316,-0.6348215,-0.7581873,-0.06001266,-1.136264,-1.06385,0.107916,-1.856243,-1.293097,0.2338625,-2.396228,-1.720264,-0.0627882,-0.7777119,-2.317553,-0.1502599,-1.076148,-2.744989,-0.2922094,-1.306808,-3.0813,-0.4522939,-1.498716,-1.730765,-0.1583277,-0.3332053,-2.528846,0.004836508,-0.4371989,-3.10507,0.1226431,-0.5122837,-3.51655,0.2067685,-0.5659015,-1.671351,-0.280995,0.06111629,-2.409712,-0.4876365,0.02461642,-2.880783,-0.7565227,-0.02636924,-3.234381,-1.044476,-0.08204617,-1.527161,-0.427552,0.4016434,-2.157181,-0.5571753,0.4939117,-2.525085,-0.7172086,0.5311704,-2.833884,-0.9053708,0.5518323
0.0958,348.464,170.2044,0.3879588,-0.3938017,-0.1654316,-0.6348215,-0.7581873,-0.06001266,-1.136264,-1.06385,0.107916,-1.856243,-1.293097,0.2338625,-2.396228,-1.720264,-0.0627882,-0.7777119,-2.317553,-0.1502599,-1.076148,-2.744989,-0.2922094,-1.306808,-3.0813,-0.4522939,-1.498716,-1.730765,-0.1583277,-0.3332053,-2.528846,0.004836508,-0.4371989,-3.10507,0.1226431,-0.5122837,-3.51655,0.2067685,-0.5659015,-1.671351,-0.280995,0.06111629,-2.409712,-0.4876365,0.02461642,-2.880783,-0.7565227,-0.02636924,-3.234381,-1.044476,-0.08204617,-1.527161,-0.427552,0.4016434,-2.157181,-0.5571753,0.4939117,-2.525085,-0.7172086,0.5311704,-2.833884,-0.9053708,0.5518323
0.0981,348.3595,170.2061,0.4663475,-0.3941612,-0.1637477,-0.6350348,-0.7585964,-0.05665448,-1.136086,-1.06358,0.1147233,-1.855541,-1.292317,0.2432566,-2.395132,-1.720563,-0.05947526,-0.7773114,-2.318411,-0.143865,-1.075513,-2.746939,-0.2824377,-1.306203,-3.084682,-0.439198,-1.498338,-1.731026,-0.1559041,-0.3329961,-2.527566,0.01609217,-0.4345385,-3.102678,0.1402757,-0.5078534,-3.513364,0.2289547,-0.5602074,-1.671616,-0.2794298,0.0610581,-2.41004,-0.4857907,0.02425447,-2.880989,-0.7547857,-0.02727523,-3.234312,-1.042957,-0.08357152,-1.527471,-0.4268216,0.4012437,-2.157501,-0.5565233,0.4933196,-2.525246,-0.7170247,0.5301559,-2.833702,-0.9058087,0.5502547
0.1053,348.3595,170.2061,0.4663475,-0.3941612,-0.1637477,-0.6350348,-0.7585964,-0.05665448,-1.136086,-1.06358,0.1147233,-1.855541,-1.292317,0.2432566,-2.395132,-1.720563,-0.05947526,-0.7773114,-2.318411,-0.143865,-1.075513,-2.746939,-0.2824377,-1.306203,-3.084682,-0.439198,-1.498338,-1.731026,-0.1559041,-0.3329961,-2.527566,0.01609217,-0.4345385,-3.102678,0.1402757,-0.5078534,-3.513364,0.2289547,-0.5602074,-1.671616,-0.2794298,0.0610581,-2.41004,-0.4857907,0.02425447,-2.880989,-0.7547857,-0.02727523,-3.234312,-1.042957,-0.08357152,-1.527471,-0.4268216,0.4012437,-2.157501,-0.5565233,0.4933196,-2.525246,-0.7170247,0.5301559,-2.833702,-0.9058087,0.5502547
0.1110,348.3055,170.2323,0.5099121,-0.3946428,-0.1628515,-0.6349665,-0.7593231,-0.05489292,-1.135653,-1.064037,0.118233,-1.854803,-1.292573,0.2480775,-2.394166,-1.721071,-0.05766837,-0.7763236,-2.319304,-0.1406291,-1.074154,-2.748408,-0.2776918,-1.304672,-3.086854,-0.4329851,-1.496764,-1.731318,-0.1545599,-0.3321037,-2.526964,0.02252971,-0.4318796,-3.101431,0.1503907,-0.5039192,-3.511657,0.2416959,-0.5553623,-1.671739,-0.2785354,0.06178364,-2.411257,-0.4811061,0.02590358,-2.884888,-0.7455242,-0.02472967,-3.24198,-1.029171,-0.08021176,-1.52747,-0.4263688,0.4017255,-2.157457,-0.5561662,0.4939653,-2.525059,-0.7170162,0.5307123,-2.833252,-0.9062515,0.550611
0.1136,348.3055,170.2323,0.5099121,-0.3946428,-0.1628515,-0.6349665,-0.7593231,-0.05489292,-1.135653,-1.064037,0.118233,-1.854803,-1.292573,0.2480775,-2.394166,-1.721071,-0.05766837,-0.7763236,-2.319304,-0.1406291,-1.074154,-2.748408,-0.2776918,-1.304672,-3.086854,-0.4329851,-1.496764,-1.731318,-0.1545599,-0.3321037,-2.526964,0.02252971,-0.4318796,-3.101431,0.1503907,-0.5039192,-3.511657,0.2416959,-0.5553623,-1.671739,-0.2785354,0.06178364,-2.411257,-0.4811061,0.02590358,-2.884888,-0.7455242,-0.02472967,-3.24198,-1.029171,-0.08021176,-1.52747,-0.4263688,0.4017255,-2.157457,-0.5561662,0.4939653,-2.525059,-0.7170162,0.5307123,-2.833252,-0.9062515,0.550611
0.1166,348.3055,170.2323,0.5099121,-0.3946428,-0.1628515,-0.6349665,-0.7593231,-0.05489292,-1.135653,-1.064037,0.118233,-1.854803,-1.292573,0.2480775,-2.394166,-1.721071,-0.05766837,-0.7763236,-2.319304,-0.1406291,-1.074154,-2.748408,-0.2776918,-1.304672,-3.086854,-0.4329851,-1.496764,-1.731318,-0.1545599,-0.3321037,-2.526964,0.02252971,-0.4318796,-3.101431,0.1503907,-0.5039192,-3.511657,0.2416959,-0.5553623,-1.671739,-0.2785354,0.06178364,-2.411257,-0.4811061,0.02590358,-2.884888,-0.7455242,-0.02472967,-3.24198,-1.029171,-0.08021176,-1.52747,-0.4263688,0.4017255,-2.157457,-0.5561662,0.4939653,-2.525059,-0.7170162,0.5307123,-2.833252,-0.9062515,0.550611
0.1203,348.1573,170.1561,0.7115631,-0.3947315,-0.1596939,-0.635713,-0.7587938,-0.04798597,-1.136027,-1.060623,0.1336867,-1.854284,-1.286995,0.2699411,-2.392978,-1.720756,-0.05014811,-0.7775437,-2.319937,-0.1258229,-1.075406,-2.751366,-0.2548142,-1.306245,-3.093011,-0.4021139,-1.498967,-1.731562,-0.1484005,-0.3336362,-2.523239,0.04774195,-0.4292639,-3.09484,0.1893593,-0.4983083,-3.503018,0.2904878,-0.5476127,-1.672591,-0.2737851,0.05989648,-2.413366,-0.4716077,0.02344824,-2.889544,-0.7313231,-0.02763413,-3.250017,-1.010575,-0.083545,-1.52897,-0.4231088,0.3994605,-2.159483,-0.5508076,0.4910345,-2.527887,-0.7099254,0.5272669,-2.837172,-0.8974247,0.5466637
0.1231,348.1573,170.1561,0.7115631,-0.3947315,-0.1596939,-0.635713,-0.7587938,-0.04798597,-1.136027,-1.060623,0.1336867,-1.854284,-1.286995,0.2699411,-2.392978,-1.720756,-0.05014811,-0.7775437,-2.319937,-0.1258229,-1.075406,-2.751366,-0.2548142,-1.306245,-3.093011,-0.4021139,-1.498967,-1.731562,-0.1484005,-0.3336362,-2.523239,0.04774195,-0.4292639,-3.09484,0.1893593,-0.4983083,-3.503018,0.2904878,-0.5476127,-1.672591,-0.2737851,0.05989648,-2.413366,-0.4716077,0.02344824,-2.889544,-0.7313231,-0.02763413,-3.250017,-1.010575,-0.083545,-1.52897,-0.4231088,0.3994605,-2.159483,-0.5508076,0.4910345,-2.527887,-0.7099254,0.5272669,-2.837172,-0.8974247,0.5466637
0.1258,348.1573,170.1561,0.7115631,-0.3947315,-0.1596939,-0.635713,-0.7587938,-0.04798597,-1.136027,-1.060623,0.1336867,-1.854284,-1.286995,0.2699411,-2.392978,-1.720756,-0.05014811,-0.7775437,-2.319937,-0.1258229,-1.075406,-2.751366,-0.2548142,-1.306245,-3.093011,-0.4021139,-1.498967,-1.731562,-0.1484005,-0.3336362,-2.523239,0.04774195,-0.4292639,-3.09484,0.1893593,-0.4983083,-3.503018,0.2904878,-0.5476127,-1.672591,-0.2737851,0.05989648,-2.413366,-0.4716077,0.02344824,-2.889544,-0.7313231,-0.02763413,-3.250017,-1.010575,-0.083545,-1.52897,-0.4231088,0.3994605,-2.159483,-0.5508076,0.4910345,-2.527887,-0.7099254,0.5272669,-2.837172,-0.8974247,0.5466637
0.1288,348.1573,170.1561,0.7115631,-0.3947315,-0.1596939,-0.635713,-0.7587938,-0.04798597,-1.136027,-1.060623,0.1336867,-1.854284,-1.286995,0.2699411,-2.392978,-1.720756,-0.05014811,-0.7775437,-2.319937,-0.1258229,-1.075406,-2.751366,-0.2548142,-1.306245,-3.093011,-0.4021139,-1.498967,-1.731562,-0.1484005,-0.3336362,-2.523239,0.04774195,-0.4292639,-3.09484,0.1893593,-0.4983083,-3.503018,0.2904878,-0.5476127,-1.672591,-0.2737851,0.05989648,-2.413366,-0.4716077,0.02344824,-2.889544,-0.7313231,-0.02763413,-3.250017,-1.010575,-0.083545,-1.52897,-0.4231088,0.3994605,-2.159483,-0.5508076,0.4910345,-2.527887,-0.7099254,0.5272669,-2.837172,-0.8974247,0.5466637
0.1314,348.0128,170.012,0.8952075,-0.3939714,-0.1567219,-0.6369228,-0.7568121,-0.04148703,-1.137324,-1.054963,0.1484465,-1.854981,-1.278577,0.2908968,-2.393224,-1.719435,-0.04322426,-0.7808745,-2.319513,-0.1095828,-1.079151,-2.753767,-0.2276454,-1.31054,-3.099497,-0.3638666,-1.504127,-1.731326,-0.1427889,-0.3372873,-2.519032,0.06997423,-0.4301417,-3.087764,0.223592,-0.4971839,-3.493895,0.3332898,-0.5450584,-1.67342,-0.2695188,0.05597241,-2.414347,-0.466352,0.01732253,-2.89032,-0.7260481,-0.0357271,-3.250286,-1.005585,-0.09345435,-1.530827,-0.4202493,0.3953479,-2.161927,-0.5460545,0.4854858,-2.531105,-0.7035859,0.5207562,-2.841408,-0.8894843,0.5392763
0.1426,347.9004,169.9823,0.9947512,-0.3940802,-0.1547778,-0.6373307,-0.7566919,-0.0374124,-1.137403,-1.05274,0.1573818,-1.854628,-1.274776,0.3034773,-2.392546,-1.719369,-0.03919345,-0.7812318,-2.32019,-0.1000728,-1.079182,-2.7562,-0.211679,-1.310474,-3.104356,-0.3413285,-1.504224,-1.731462,-0.1397299,-0.3378693,-2.516994,0.0818935,-0.4283834,-3.084158,0.2419085,-0.4937357,-3.489168,0.3561747,-0.5404037,-1.673786,-0.2674125,0.05511612,-2.418375,-0.4503605,0.01867004,-2.903717,-0.6927217,-0.03144719,-3.277042,-0.9547882,-0.08619405,-1.531446,-0.4190884,0.3941769,-2.162618,-0.5449255,0.4837757,-2.531621,-0.7030182,0.5183614,-2.841511,-0.889683,0.5360584
0.1452,347.9004,169.9823,0.9947512,-0.3940802,-0.1547778,-0.6373307,-0.7566919,-0.0374124,-1.137403,-1.05274,0.1573818,-1.854628,-1.274776,0.3034773,-2.392546,-1.719369,-0.03919345,-0.7812318,-2.32019,-0.1000728,-1.079182,-2.7562,-0.211679,-1.310474,-3.104356,-0.3413285,-1.504224,-1.731462,-0.1397299,-0.3378693,-2.516994,0.0818935,-0.4283834,-3.084158,0.2419085,-0.4937357,-3.489168,0.3561747,-0.5404037,-1.673786,-0.2674125,0.05511612,-2.418375,-0.4503605,0.01867004,-2.903717,-0.6927217,-0.03144719,-3.277042,-0.9547882,-0.08619405,-1.531446,-0.4190884,0.3941769,-2.162618,-0.5449255,0.4837757,-2.531621,-0.7030182,0.5183614,-2.841511,-0.889683,0.5360584
0.1476,347.9004,169.9823,0.9947512,-0.3940802,-0.1547778,-0.6373307,-0.7566919,-0.0374124,-1.137403,-1.05274,0.1573818,-1.854628,-1.274776,0.3034773,-2.392546,-1.719369,-0.03919345,-0.7812318,-2.32019,-0.1000728,-1.079182,-2.7562,-0.211679,-1.310474,-3.104356,-0.3413285,-1.504224,-1.731462,-0.1397299,-0.3378693,-2.516994,0.0818935,-0.4283834,-3.084158,0.2419085,-0.4937357,-3.489168,0.3561747,-0.5404037,-1.673786,-0.2674125,0.05511612,-2.418375,-0.4503605,0.01867004,-2.903717,-0.6927217,-0.03144719,-3.277042,-0.9547882,-0.08619405,-1.531446,-0.4190884,0.3941769,-2.162618,-0.5449255,0.4837757,-2.531621,-0.7030182,0.5183614,-2.841511,-0.889683,0.5360584
0.1505,347.9004,169.9823,0.9947512,-0.3940802,-0.1547778,-0.6373307,-0.7566919,-0.0374124,-1.137403,-1.05274,0.1573818,-1.854628,-1.274776,0.3034773,-2.392546,-1.719369,-0.03919345,-0.7812318,-2.32019,-0.1000728,-1.079182,-2.7562,-0.211679,-1.310474,-3.104356,-0.3413285,-1.504224,-1.731462,-0.1397299,-0.3378693,-2.516994,0.0818935,-0.4283834,-3.084158,0.2419085,-0.4937357,-3.489168,0.3561747,-0.5404037,-1.673786,-0.2674125,0.05511612,-2.418375,-0.4503605,0.01867004,-2.903717,-0.6927217,-0.03144719,-3.277042,-0.9547882,-0.08619405,-1.531446,-0.4190884,0.3941769,-2.162618,-0.5449255,0.4837757,-2.531621,-0.7030182,0.5183614,-2.841511,-0.889683,0.5360584
0.1529,347.9004,169.9823,0.9947512,-0.3940802,-0.1547778,-0.6373307,-0.7566919,-0.0374124,-1.137403,-1.05274,0.1573818,-1.854628,-1.274776,0.3034773,-2.392546,-1.719369,-0.03919345,-0.7812318,-2.32019,-0.1000728,-1.079182,-2.7562,-0.211679,-1.310474,-3.104356,-0.3413285,-1.504224,-1.731462,-0.1397299,-0.3378693,-2.516994,0.0818935,-0.4283834,-3.084158,0.2419085,-0.4937357,-3.489168,0.3561747,-0.5404037,-1.673786,-0.2674125,0.05511612,-2.418375,-0.4503605,0.01867004,-2.903717,-0.6927217,-0.03144719,-3.277042,-0.9547882,-0.08619405,-1.531446,-0.4190884,0.3941769,-2.162618,-0.5449255,0.4837757,-2.531621,-0.7030182,0.5183614,-2.841511,-0.889683,0.5360584
0.1552,347.5923,169.8093,1.422432,-0.3941088,-0.1481246,-0.6388921,-0.7552433,-0.0223757,-1.137995,-1.04403,0.1923107,-1.852496,-1.26062,0.3533255,-2.388372,-1.71844,-0.0233266,-0.7839055,-2.321198,-0.06572472,-1.081148,-2.762287,-0.1559405,-1.31214,-3.117585,-0.2638809,-1.506235,-1.731806,-0.126696,-0.3412315,-2.509829,0.1222139,-0.4254504,-3.071571,0.3019301,-0.4862575,-3.472711,0.4302649,-0.5296797,-1.675499,-0.257315,0.05098671,-2.422379,-0.4304212,0.01337849,-2.912426,-0.6629387,-0.03758498,-3.292043,-0.9156376,-0.09310529,-1.534601,-0.4121006,0.3892435,-2.167525,-0.5290877,0.4784739,-2.540617,-0.677098,0.5137998,-2.856916,-0.8525451,0.5328296
0.1574,347.5923,169.8093,1.422432,-0.3941088,-0.1481246,-0.6388921,-0.7552433,-0.0223757,-1.137995,-1.04403,0.1923107,-1.852496,-1.26062,0.3533255,-2.388372,-1.71844,-0.0233266,-0.7839055,-2.321198,-0.06572472,-1.081148,-2.762287,-0.1559405,-1.31214,-3.117585,-0.2638809,-1.506235,-1.731806,-0.126696,-0.3412315,-2.509829,0.1222139,-0.4254504,-3.071571,0.3019301,-0.4862575,-3.472711,0.4302649,-0.5296797,-1.675499,-0.257315,0.05098671,-2.422379,-0.4304212,0.01337849,-2.912426,-0.6629387,-0.03758498,-3.292043,-0.9156376,-0.09310529,-1.534601,-0.4121006,0.3892435,-2.167525,-0.5290877,0.4784739,-2.540617,-0.677098,0.5137998,-2.856916,-0.8525451,0.5328296
0.1598,347.5923,169.8093,1.422432,-0.3941088,-0.1481246,-0.6388921,-0.7552433,-0.0223757,-1.137995,-1.04403,0.1923107,-1.852496,-1.26062,0.3533255,-2.388372,-1.71844,-0.0233266,-0.7839055,-2.321198,-0.06572472,-1.081148,-2.762287,-0.1559405,-1.31214,-3.117585,-0.2638809,-1.506235,-1.731806,-0.126696,-0.3412315,-2.509829,0.1222139,-0.4254504,-3.071571,0.3019301,-0.4862575,-3.472711,0.4302649,-0.5296797,-1.675499,-0.257315,0.05098671,-2.422379,-0.4304212,0.01337849,-2.912426,-0.6629387,-0.03758498,-3.292043,-0.9156376,-0.09310529,-1.534601,-0.4121006,0.3892435,-2.167525,-0.5290877,0.4784739,-2.540617,-0.677098,0.5137998,-2.856916,-0.8525451,0.5328296
0.1621,347.5923,169.8093,1.422432,-0.3941088,-0.1481246,-0.6388921,-0.7552433,-0.0223757,-1.137995,-1.04403,0.1923107,-1.852496,-1.26062,0.3533255,-2.388372,-1.71844,-0.0233266,-0.7839055,-2.321198,-0.06572472,-1.081148,-2.762287,-0.1559405,-1.31214,-3.117585,-0.2638809,-1.506235,-1.731806,-0.126696,-0.3412315,-2.509829,0.1222139,-0.4254504,-3.071571,0.3019301,-0.4862575,-3.472711,0.4302649,-0.5296797,-1.675499,-0.257315,0.05098671,-2.422379,-0.4304212,0.01337849,-2.912426,-0.6629387,-0.03758498,-3.292043,-0.9156376,-0.09310529,-1.534601,-0.4121006,0.3892435,-2.167525,-0.5290877,0.4784739,-2.540617,-0.677098,0.5137998,-2.856916,-0.8525451,0.5328296
0.1649,347.4198,169.6948,1.810245,-0.3946371,-0.1431262,-0.6397051,-0.7547178,-0.01112301,-1.137953,-1.039797,0.2178472,-1.849502,-1.253607,0.3895748,-2.383164,-1.718121,-0.009827549,-0.784891,-2.32205,-0.0393888,-1.081308,-2.766162,-0.1152064,-1.31168,-3.125683,-0.2086452,-1.505522,-1.732344,-0.1149452,-0.3426557,-2.504915,0.1517096,-0.4226447,-3.062721,0.3442377,-0.4803978,-3.461049,0.4817215,-0.5216391,-1.677032,-0.2475188,0.04904769,-2.424275,-0.4186667,0.00973545,-2.913944,-0.6515329,-0.04323021,-3.292519,-0.905333,-0.1008032,-1.537245,-0.4045402,0.3867345,-2.171216,-0.5159225,0.4756971,-2.546356,-0.6586348,0.5111421,-2.865685,-0.8284689,0.5304867
0.1714,347.4198,169.6948,1.810245,-0.3946371,-0.1431262,-0.6397051,-0.7547178,-0.01112301,-1.137953,-1.039797,0.2178472,-1.849502,-1.253607,0.3895748,-2.383164,-1.718121,-0.009827549,-0.784891,-2.32205,-0.0393888,-1.081308,-2.766162,-0.1152064,-1.31168,-3.125683,-0.2086452,-1.505522,-1.732344,-0.1149452,-0.3426557,-2.504915,0.1517096,-0.4226447,-3.062721,0.3442377,-0.4803978,-3.461049,0.4817215,-0.5216391,-1.677032,-0.2475188,0.04904769,-2.424275,-0.4186667,0.00973545,-2.913944,-0.6515329,-0.04323021,-3.292519,-0.905333,-0.1008032,-1.537245,-0.4045402,0.3867345,-2.171216,-0.5159225,0.4756971,-2.546356,-0.6586348,0.5111421,-2.865685,-0.8284689,0.5304867
0.1763,347.3263,169.688,2.004443,-0.3954544,-0.1405495,-0.6397712,-0.7554359,-0.005429685,-1.137255,-1.039348,0.2306287,-1.846953,-1.252281,0.4076724,-2.379226,-1.718628,-0.003013415,-0.7838361,-2.323299,-0.02634409,-1.079295,-2.768925,-0.09521151,-1.308926,-3.130465,-0.1816513,-1.50226,-1.732889,-0.109061,-0.341824,-2.502694,0.166295,-0.4189495,-3.058504,0.3651056,-0.4746351,-3.455405,0.5070757,-0.5143999,-1.677728,-0.2426592,0.04955247,-2.428637,-0.3977149,0.01346812,-2.927633,-0.6108004,-0.0355655,-3.319547,-0.8444229,-0.08916341,-1.538197,-0.4008363,0.3868057,-2.172247,-0.5119326,0.4755685,-2.547062,-0.6556588,0.5103397,-2.865634,-0.8270127,0.5287372
0.1790,347.3263,169.688,2.004443,-0.3954544,-0.1405495,-0.6397712,-0.7554359,-0.005429685,-1.137255,-1.039348,0.2306287,-1.846953,-1.252281,0.4076724,-2.379226,-1.718628,-0.003013415,-0.7838361,-2.323299,-0.02634409,-1.079295,-2.768925,-0.09521151,-1.308926,-3.130465,-0.1816513,-1.50226,-1.732889,-0.109061,-0.341824,-2.502694,0.166295,-0.4189495,-3.058504,0.3651056,-0.4746351,-3.455405,0.5070757,-0.5143999,-1.677728,-0.2426592,0.04955247,-2.428637,-0.3977149,0.01346812,-2.927633,-0.6108004,-0.0355655,-3.319547,-0.8444229,-0.08916341,-1.538197,-0.4008363,0.3868057,-2.172247,-0.5119326,0.4755685,-2.547062,-0.6556588,0.5103397,-2.865634,-0.8270127,0.5287372
0.1816,347.3263,169.688,2.004443,-0.3954544,-0.1405495,-0.6397712,-0.7554359,-0.005429685,-1.137255,-1.039348,0.2306287,-1.846953,-1.252281,0.4076724,-2.379226,-1.718628,-0.003013415,-0.7838361,-2.323299,-0.02634409,-1.079295,-2.768925,-0.09521151,-1.308926,-3.130465,-0.1816513,-1.50226,-1.732889,-0.109061,-0.341824,-2.502694,0.166295,-0.4189495,-3.058504,0.3651056,-0.4746351,-3.455405,0.5070757,-0.5143999,-1.677728,-0.2426592,0.04955247,-2.428637,-0.3977149,0.01346812,-2.927633,-0.6108004,-0.0355655,-3.319547,-0.8444229,-0.08916341,-1.538197,-0.4008363,0.3868057,-2.172247,-0.5119326,0.4755685,-2.547062,-0.6556588,0.5103397,-2.865634,-0.8270127,0.5287372
0.1842,347.3263,169.688,2.004443,-0.3954544,-0.1405495,-0.6397712,-0.7554359,-0.005429685,-1.137255,-1.039348,0.2306287,-1.846953,-1.252281,0.4076724,-2.379226,-1.718628,-0.003013415,-0.7838361,-2.323299,-0.02634409,-1.079295,-2.768925,-0.09521151,-1.308926,-3.130465,-0.1816513,-1.50226,-1.732889,-0.109061,-0.341824,-2.502694,0.166295,-0.4189495,-3.058504,0.3651056,-0.4746351,-3.455405,0.5070757,-0.5143999,-1.677728,-0.2426592,0.04955247,-2.428637,-0.3977149,0.01346812,-2.927633,-0.6108004,-0.0355655,-3.319547,-0.8444229,-0.08916341,-1.538197,-0.4008363,0.3868057,-2.172247,-0.5119326,0.4755685,-2.547062,-0.6556588,0.5103397,-2.865634,-0.8270127,0.5287372
